index,lon,lat,age,plate_id
0,-69.37,-31.3,84,202
1,-69.75,-30.5,84,202
2,-66.65,-27.27,124,202
3,-66.61,-27.33,95,202
4,-66.55,-27.4,75,202
5,-66.57,-27.28,156,202
6,-67.9,-26.3,101,202
7,-70.58,-38.25,111,283
8,-69.17,-30,144,202
9,-70.05,-31.95,155,202
10,-66.6,-24.13,89,202
11,-70.45,-31.76,90,202
12,-66.22,-27.38,111,202
13,-66.76,-25.14,119,202
14,-70.63,-39.18,18,283
15,-67.75,-29,120,202
16,-65.87,-24.2,53,202
17,-69.08,-32.42,99,202
18,-69.1,-32.48,91,202
19,-70.47,-37.43,143,2901
20,-69.97,-32.57,83,2901
21,-69.43,-32.25,161,202
22,-67.78,-24.57,30,202
23,-67.73,-24.58,82,202
24,-69.44,-32.14,114,202
25,-67.48,-16.92,1,201
26,-66.6,-18.44,126,201
27,-65.75,-19.63,130,201
28,-66.45,-20.95,49,201
29,-66.03,-20.91,116,201
30,-66,-18.7,123,201
31,-66.79,-18.14,135,201
32,-67.13,-17.95,128,201
33,-66.19,-20.63,88,201
34,-66.36,-20.48,84,201
35,-71.42,-30.25,73,202
36,-69.61,-24.4,134,202
37,-69.92,-22.53,149,202
38,-69.85,-27.41,115,202
39,-69.17,-23.16,98,202
40,-69.23,-27.87,97,202
41,-69.26,-20.04,105,201
42,-69.08,-24.13,88,202
43,-68.9,-22.28,73,201
44,-68.71,-20.96,151,201
45,-68.74,-21.95,103,201
46,-68.89,-20.92,107,201
47,-70.3,-33.15,97,2901
48,-69.72,-18.29,82,201
49,-68.83,-21.92,167,201
50,-68.73,-21.12,134,201
51,-69.55,-26.25,75,202
52,-69.08,-22.99,148,202
53,-70.46,-34.09,125,2901
54,-69.06,-22.97,156,202
55,-68.82,-23.41,157,202
56,-69.87,-26.77,115,202
57,-69.08,-24.2,82,202
58,-69.07,-24.27,121,202
59,-69.88,-28.63,111,202
60,-69.28,-27.27,83,202
61,-69.08,-20.18,76,201
62,-68.75,-22.67,86,201
63,-69.03,-27.23,155,202
64,-69.51,-23.45,169,202
65,-70.27,-33.13,146,2901
66,-70.5,-31.71,28,202
67,-68.91,-22.38,69,201
68,-69.24,-22.56,146,201
69,-69.02,-27.17,157,202
70,-69.28,-19.81,161,201
71,-68.97,-22.47,106,201
72,-69.12,-23.3,88,202
73,-69.42,-26.49,26,202
74,-70.25,-27.48,98,202
75,-69.83,-21.92,86,201
76,-68.8,-21,117,201
77,-68.97,-19.87,169,201
78,-69.27,-27.38,114,202
79,-70.3,-28.5,1,202
80,-70.27,-33.14,61,2901
81,-69.23,-25.22,137,202
82,-69.34,-22.88,135,202
83,-69.3,-22.84,80,202
84,-68.95,-22.42,18,201
85,-72.15,-46.03,114,283
86,-68.64,-20.99,103,201
87,-70.23,-32.88,79,2901
88,-69.09,-24.24,76,202
89,-77.32,8.49,24,229
90,-75.03,3.52,143,201
91,-75.3,4.18,102,201
92,-76.67,1.24,149,201
93,-76.75,7.05,18,201
94,-76.5,6.7,87,201
95,-76.88,2.1,98,201
96,-79.15,-1.67,69,201
97,-79.12,-1.38,27,201
98,-79.42,-2.93,123,201
99,-78.88,-4.02,81,201
100,-78.95,-4.25,156,201
101,-79.33,-3.58,84,201
102,-79.68,-3.05,151,201
103,-78.58,0.33,147,201
104,-80,-4.33,135,201
105,-78.9,-4.65,77,201
106,-78.5,-3.6,74,201
107,-79.58,-4.2,167,201
108,-78.42,-3.65,107,201
109,-79.13,-1.57,125,201
110,-79.25,-4.25,157,201
111,-78.6,-3.78,160,201
112,-77.9,-8.56,92,201
113,-75.92,-13.23,98,201
114,-73.58,-15.82,168,201
115,-78.18,-8.17,56,201
116,-75.15,-14.18,107,201
117,-71.35,-14.96,123,201
118,-79.28,-6.08,90,201
119,-69.9,-17.68,28,201
120,-78.61,-6.76,117,201
121,-76.25,-10.63,156,201
122,-71.55,-16.55,3,201
123,-71.59,-16.54,27,201
124,-72.33,-14.03,87,201
125,-71.36,-16.77,128,201
126,-75.42,-14.23,161,201
127,-71.77,-14.46,147,201
128,-71.26,-14.95,147,201
129,-72.35,-14.18,133,201
130,-70.71,-17.05,46,201
131,-70.7,-17.04,92,201
132,-78.32,-7.02,160,201
133,-75.72,-13.77,146,201
134,-79.12,-6.36,69,201
135,-78.58,-7.12,120,201
136,-72.99,-14.46,156,201
137,-73.13,-14.16,161,201
138,-76.14,-12.98,25,201
139,-77.77,-8.22,96,201
140,-78.32,-7.3,167,201
141,-78.36,-6.91,105,201
142,-69.66,-15,25,201
143,-78,-8.79,71,201
144,-75.35,-13.93,158,201
145,-76.08,-11.48,124,201
146,-71.31,-14.98,65,201
147,-70.62,-17.11,146,201
148,-79.31,-4.94,167,201
149,-78.67,-6.73,3,201
150,-75.09,-13.69,121,201
151,-71.31,-14.91,130,201
152,-70.61,-17.25,143,201
153,-76.13,-11.6,83,201
