index,lon,lat,age,plate_id
0,-69.37,-31.3,122,202
1,-69.75,-30.5,28,202
2,-66.65,-27.27,163,202
3,-66.61,-27.33,27,202
4,-66.55,-27.4,136,202
5,-66.57,-27.28,49,202
6,-67.9,-26.3,61,202
7,-70.58,-38.25,69,283
8,-69.17,-30,89,202
9,-70.05,-31.95,47,202
10,-66.6,-24.13,127,202
11,-70.45,-31.76,66,202
12,-66.22,-27.38,93,202
13,-66.76,-25.14,86,202
14,-70.63,-39.18,71,283
15,-67.75,-29,137,202
16,-65.87,-24.2,71,202
17,-69.08,-32.42,26,202
18,-69.1,-32.48,81,202
19,-70.47,-37.43,108,2901
20,-69.97,-32.57,108,2901
21,-69.43,-32.25,147,202
22,-67.78,-24.57,145,202
23,-67.73,-24.58,114,202
24,-69.44,-32.14,3,202
25,-67.48,-16.92,149,201
26,-66.6,-18.44,74,201
27,-65.75,-19.63,53,201
28,-66.45,-20.95,163,201
29,-66.03,-20.91,79,201
30,-66,-18.7,95,201
31,-66.79,-18.14,102,201
32,-67.13,-17.95,90,201
33,-66.19,-20.63,160,201
34,-66.36,-20.48,104,201
35,-71.42,-30.25,138,202
36,-69.61,-24.4,1,202
37,-69.92,-22.53,101,202
38,-69.85,-27.41,71,202
39,-69.17,-23.16,30,202
40,-69.23,-27.87,149,202
41,-69.26,-20.04,119,201
42,-69.08,-24.13,151,202
43,-68.9,-22.28,86,201
44,-68.71,-20.96,60,201
45,-68.74,-21.95,65,201
46,-68.89,-20.92,27,201
47,-70.3,-33.15,65,2901
48,-69.72,-18.29,67,201
49,-68.83,-21.92,152,201
50,-68.73,-21.12,82,201
51,-69.55,-26.25,130,202
52,-69.08,-22.99,24,202
53,-70.46,-34.09,102,2901
54,-69.06,-22.97,25,202
55,-68.82,-23.41,165,202
56,-69.87,-26.77,61,202
57,-69.08,-24.2,159,202
58,-69.07,-24.27,83,202
59,-69.88,-28.63,146,202
60,-69.28,-27.27,156,202
61,-69.08,-20.18,165,201
62,-68.75,-22.67,122,201
63,-69.03,-27.23,74,202
64,-69.51,-23.45,68,202
65,-70.27,-33.13,89,2901
66,-70.5,-31.71,87,202
67,-68.91,-22.38,87,201
68,-69.24,-22.56,156,201
69,-69.02,-27.17,125,202
70,-69.28,-19.81,79,201
71,-68.97,-22.47,164,201
72,-69.12,-23.3,49,202
73,-69.42,-26.49,92,202
74,-70.25,-27.48,119,202
75,-69.83,-21.92,18,201
76,-68.8,-21,69,201
77,-68.97,-19.87,76,201
78,-69.27,-27.38,18,202
79,-70.3,-28.5,1,202
80,-70.27,-33.14,140,2901
81,-69.23,-25.22,122,202
82,-69.34,-22.88,94,202
83,-69.3,-22.84,26,202
84,-68.95,-22.42,65,201
85,-72.15,-46.03,122,283
86,-68.64,-20.99,120,201
87,-70.23,-32.88,139,2901
88,-69.09,-24.24,146,202
89,-77.32,8.49,117,229
90,-75.03,3.52,81,201
91,-75.3,4.18,72,201
92,-76.67,1.24,149,201
93,-76.75,7.05,135,201
94,-76.5,6.7,70,201
95,-76.88,2.1,81,201
96,-79.15,-1.67,25,201
97,-79.12,-1.38,56,201
98,-79.42,-2.93,94,201
99,-78.88,-4.02,155,201
100,-78.95,-4.25,144,201
101,-79.33,-3.58,56,201
102,-79.68,-3.05,145,201
103,-78.58,0.33,76,201
104,-80,-4.33,136,201
105,-78.9,-4.65,137,201
106,-78.5,-3.6,74,201
107,-79.58,-4.2,79,201
108,-78.42,-3.65,91,201
109,-79.13,-1.57,49,201
110,-79.25,-4.25,115,201
111,-78.6,-3.78,70,201
112,-77.9,-8.56,155,201
113,-75.92,-13.23,126,201
114,-73.58,-15.82,69,201
115,-78.18,-8.17,2,201
116,-75.15,-14.18,83,201
117,-71.35,-14.96,107,201
118,-79.28,-6.08,122,201
119,-69.9,-17.68,65,201
120,-78.61,-6.76,134,201
121,-76.25,-10.63,3,201
122,-71.55,-16.55,77,201
123,-71.59,-16.54,87,201
124,-72.33,-14.03,105,201
125,-71.36,-16.77,94,201
126,-75.42,-14.23,120,201
127,-71.77,-14.46,18,201
128,-71.26,-14.95,117,201
129,-72.35,-14.18,75,201
130,-70.71,-17.05,3,201
131,-70.7,-17.04,93,201
132,-78.32,-7.02,153,201
133,-75.72,-13.77,122,201
134,-79.12,-6.36,71,201
135,-78.58,-7.12,158,201
136,-72.99,-14.46,156,201
137,-73.13,-14.16,105,201
138,-76.14,-12.98,86,201
139,-77.77,-8.22,140,201
140,-78.32,-7.3,90,201
141,-78.36,-6.91,152,201
142,-69.66,-15,126,201
143,-78,-8.79,119,201
144,-75.35,-13.93,88,201
145,-76.08,-11.48,79,201
146,-71.31,-14.98,66,201
147,-70.62,-17.11,97,201
148,-79.31,-4.94,93,201
149,-78.67,-6.73,114,201
150,-75.09,-13.69,119,201
151,-71.31,-14.91,60,201
152,-70.61,-17.25,96,201
153,-76.13,-11.6,103,201
