index,lon,lat,age,plate_id
0,-158.4,56.52,11,16112
1,-127.85,50.68,192,16110
2,-157.24,57.05,109,16112
3,-127.58,50.33,164,16110
4,-158.41,56.15,78,16112
5,-160.68,55.63,179,16112
6,-127.5,50.38,107,16110
7,-158.41,56.15,136,16112
8,-159.42,55.89,184,16112
9,-159.42,55.89,78,16112
10,-160.68,55.64,26,16112
11,-160.63,55.25,109,16112
12,-122.08,46.36,123,173
13,-121.64,47.68,216,173
14,-120.98,48.2,185,173
15,-121.37,47.5,185,173
16,-130.48,55.4,93,16124
17,-121.5,48.01,144,173
18,-109.63,44.02,153,101
19,-101.95,19,174,215
20,-102.08,19.08,104,215
21,-137.08,59.02,133,16122
22,-107.75,27.01,122,104
23,-125.3,49.76,147,16110
24,-125.25,49.76,125,16110
25,-115.5,32.42,101,101
26,-125.98,49.26,3,16110
27,-126.81,50.03,118,16110
28,-100.99,26.71,215,101
29,-109.29,43.87,104,101
30,-109.67,44.03,102,101
31,-112.36,47.03,220,154
32,-110.07,29.9,140,101
33,-107.4,26.23,213,104
34,-126.9,54.81,148,16101
35,-131.55,57.06,217,16101
36,-127.27,54.23,182,16101
37,-127.69,53.75,186,16101
38,-127.02,53.86,187,16101
39,-127.18,53.85,96,16101
40,-129.42,55.42,162,16101
41,-125.41,49.68,16,16110
42,-125.96,49.25,211,16110
43,-125.99,49.27,41,16110
44,-107.24,25.01,141,104
45,-126.31,55.41,157,16101
46,-109.6,32.93,67,101
47,-127.44,53.8,187,16101
48,-111.32,43.09,31,178
49,-109.15,28.37,175,104
50,-126.32,55.19,160,16101
51,-109.5,30.3,186,101
52,-126.16,54.94,181,16101
53,-110.07,29.9,11,101
54,-107.35,25.67,191,104
55,-126,54.85,119,16101
56,-126.2,55.27,183,16101
57,-109.73,30.38,30,101
58,-126.24,55.29,102,16101
59,-107.72,26.99,170,104
60,-107.75,27,20,104
61,-126.9,54.81,215,16101
62,-107.68,27.57,217,104
63,-126.23,55,182,16101
64,-126.88,56.11,204,16101
65,-109.72,30.38,127,101
66,-110.03,32.09,216,101
67,-109.63,30.34,209,101
68,-109.63,30.34,20,101
69,-110.32,30.95,158,101
70,-110.66,29.93,98,101
71,-119.34,49.39,127,154
72,-109.6,32.93,198,101
73,-111.12,31.87,217,101
74,-109.62,28.53,188,104
75,-106.1,23.27,101,104
76,-109.5,30.3,212,101
77,-108.07,32.79,3,101
78,-109.34,33.09,12,101
79,-108.07,32.81,138,101
80,-108.37,32.63,191,101
81,-109.7,30.27,114,101
82,-141.32,63.52,145,16105
83,-111.02,31.97,211,101
84,-110.07,29.9,12,101
85,-107.35,25.67,219,104
86,-110.76,31.83,213,101
87,-110.76,31.83,32,101
88,-122.6,51.13,26,16101
89,-109.66,28.39,157,104
90,-109.75,30.48,151,101
91,-118.62,49.01,118,16107
92,-109.8,28.41,84,104
93,-126.9,54.81,158,16101
94,-142.51,63.37,209,16105
95,-110.48,32.75,9,101
96,-111.07,31.98,122,101
97,-109.03,27,212,104
98,-108.23,26.72,170,104
99,-111.03,31.88,179,101
100,-108.08,32.85,215,101
101,-110.32,30.95,83,101
102,-110.45,31.12,104,101
103,-110.18,30.85,138,101
104,-110.28,31,12,101
105,-110.95,33.4,45,101
106,-111.22,33.04,93,101
107,-110.72,31.49,142,101
108,-111,33.38,206,101
109,-106.1,23.6,3,104
110,-110.74,33.42,111,101
111,-109.02,27.17,157,104
112,-110.97,33.16,160,101
113,-109.46,30.41,173,101
114,-110.94,33.33,127,101
115,-110.9,33.34,141,101
116,-121.42,50.92,219,16102
117,-110.9,33.34,96,101
118,-104.4,29.81,104,101
119,-110.76,31.83,136,101
120,-110.76,31.83,128,101
121,-110.42,31.06,78,101
122,-111.43,33.04,176,101
123,-111.42,33.12,45,101
124,-111.8,32.96,170,101
125,-112.85,32.36,112,101
126,-124.49,51.22,136,16101
127,-110.43,31.04,22,101
128,-108.08,32.85,22,101
129,-110.45,31.12,93,101
130,-110.73,33.07,187,101
131,-110.88,33.41,194,101
132,-111.05,33.29,213,101
133,-100.98,21.82,43,104
134,-112.58,34.51,44,101
135,-111.22,33.04,204,101
136,-112.53,46.02,20,154
137,-111.95,32.87,146,101
138,-108.12,27.02,188,104
139,-111.88,32.52,126,101
140,-111.5,32.4,120,101
141,-110.68,32.7,128,101
142,-110.67,32.67,159,101
143,-140.74,64,3,16104
144,-141.32,63.52,164,16105
145,-139.12,63.48,155,16104
146,-108.08,32.85,215,101
147,-137.81,62.45,191,16104
148,-120.71,50.34,117,16102
149,-111.22,33.04,132,101
150,-133.75,60.99,157,16104
151,-112.17,30.72,135,101
152,-140.42,64.19,42,16104
153,-140.35,64.33,186,16104
154,-133.41,59.71,152,16113
155,-127.28,54.83,160,16101
156,-111.58,33.11,92,101
157,-138.45,62.67,184,16104
158,-137.94,62.56,177,16104
159,-125.27,53.33,217,16101
160,-111.95,32.87,10,101
161,-143.47,63.89,175,16105
162,-113.17,34.58,142,178
163,-141.46,63.64,213,16105
164,-137.2,62.09,147,16104
165,-114.15,35.37,120,178
166,-138.84,62.74,123,16104
167,-110.65,31.19,136,101
168,-110.46,31.77,163,101
169,-133.75,60.99,130,16104
170,-138.02,62.65,157,16104
171,-108.12,32.81,143,101
172,-157.05,64.13,162,18103
173,-137.3,62.64,140,16101
174,-137.19,62.08,32,16104
175,-137.33,62.34,187,16104
176,-137.2,62.61,198,16101
177,-137.27,62.33,112,16104
178,-137.62,62.43,115,16104
179,-126.34,54.75,156,16101
180,-123.63,51.46,213,16101
181,-133.75,60.99,124,16104
182,-123.37,51.04,113,173
183,-123.42,51.08,217,173
184,-117.95,38.78,135,178
185,-127.18,53.68,99,16101
186,-155.83,66.18,155,18106
187,-127.23,53.53,107,16101
188,-106.37,24.9,216,104
189,-108.39,29.4,115,101
190,-123.4,51.1,22,173
191,-123.35,51.1,216,173
192,-123.39,51.09,127,173
193,-117.05,40.61,157,178
194,-120.38,48.61,151,173
195,-150.03,65.27,212,16105
196,-117.22,40.42,11,178
197,-127.69,54.85,120,16101
198,-127.94,54.84,144,16101
199,-155.28,59.9,117,18106
200,-108.39,29.4,162,101
201,-115.13,35.48,176,101
202,-120.48,49.63,45,16102
203,-120.85,40.2,30,178
204,-138.61,62.53,183,16104
205,-142.87,63.67,109,16105
206,-142.99,63.61,174,16105
207,-143.8,64.21,211,16105
208,-138.56,62.72,153,16104
209,-118.43,38.62,95,178
210,-118.08,38.49,116,178
211,-143.93,64.23,182,16105
212,-143.89,64.23,191,16105
213,-137.09,62.27,131,16101
214,-115,39.26,126,178
215,-125.3,55.5,116,16102
216,-124.96,55.11,2,16102
217,-114.77,41.77,149,178
218,-127.62,50.26,126,16110
219,-119.24,39.05,183,178
220,-113.39,28.06,159,105
221,-120.18,49.67,184,16102
222,-119.2,38.98,215,178
223,-127.51,50.61,138,16110
224,-127.46,50.6,149,16110
225,-127.52,50.63,140,16110
226,-127.46,50.6,32,16110
227,-127.39,50.59,141,16110
228,-127.46,50.59,19,16110
229,-127.86,50.67,24,16110
230,-120,49.17,152,16102
231,-119.27,38.96,182,178
232,-127.48,50.6,176,16110
233,-127.97,50.71,170,16110
234,-109.9,31.43,155,101
235,-129.11,58.48,11,16104
236,-130.25,56.5,162,16101
237,-120.46,49.42,124,16102
238,-120.01,49.52,192,16102
239,-120.01,49.88,164,16107
240,-130.8,56.83,204,16101
241,-129.45,55.55,189,16101
242,-127.02,57.37,147,16102
243,-121.37,52.25,114,16102
244,-126.72,57.07,152,16102
245,-125.36,55.53,2,16113
246,-126.73,57.23,136,16102
247,-126.67,57.2,157,16102
248,-120.99,50.5,188,16102
249,-120.98,50.48,187,16102
250,-130.34,57.74,204,16101
251,-130.26,57.66,151,16101
252,-130.29,57.76,96,16101
253,-130.17,57.68,174,16101
254,-117.5,38.33,213,178
255,-120.99,50.42,31,16102
256,-120.94,50.51,147,16102
257,-120.85,50.32,143,16102
258,-120.99,50.54,2,16102
259,-121.02,50.56,22,16102
260,-120.99,50.43,175,16102
261,-120.91,50.44,142,16102
262,-121.04,50.45,2,16102
263,-120.96,50.37,20,16102
264,-120.96,50.38,212,16102
265,-122.29,52.52,99,16113
266,-121.05,50.49,31,16102
267,-121,50.43,99,16102
268,-131.88,58.24,144,16101
269,-126.68,57.22,2,16102
270,-130.99,57.36,149,16101
