index,lon,lat,age,plate_id
0,-158.4,56.52,19,16112
1,-127.85,50.68,211,16110
2,-157.24,57.05,30,16112
3,-127.58,50.33,13,16110
4,-158.41,56.15,147,16112
5,-160.68,55.63,173,16112
6,-127.5,50.38,31,16110
7,-158.41,56.15,99,16112
8,-159.42,55.89,93,16112
9,-159.42,55.89,115,16112
10,-160.68,55.64,209,16112
11,-160.63,55.25,137,16112
12,-122.08,46.36,145,173
13,-121.64,47.68,2,173
14,-120.98,48.2,176,173
15,-121.37,47.5,114,173
16,-130.48,55.4,101,16124
17,-121.5,48.01,187,173
18,-109.63,44.02,107,101
19,-101.95,19,156,215
20,-102.08,19.08,12,215
21,-137.08,59.02,112,16122
22,-107.75,27.01,182,104
23,-125.3,49.76,116,16110
24,-125.25,49.76,209,16110
25,-115.5,32.42,146,101
26,-125.98,49.26,139,16110
27,-126.81,50.03,12,16110
28,-100.99,26.71,175,101
29,-109.29,43.87,2,101
30,-109.67,44.03,19,101
31,-112.36,47.03,16,154
32,-110.07,29.9,209,101
33,-107.4,26.23,99,104
34,-126.9,54.81,142,16101
35,-131.55,57.06,141,16101
36,-127.27,54.23,45,16101
37,-127.69,53.75,30,16101
38,-127.02,53.86,128,16101
39,-127.18,53.85,156,16101
40,-129.42,55.42,45,16101
41,-125.41,49.68,23,16110
42,-125.96,49.25,92,16110
43,-125.99,49.27,115,16110
44,-107.24,25.01,9,104
45,-126.31,55.41,2,16101
46,-109.6,32.93,41,101
47,-127.44,53.8,159,16101
48,-111.32,43.09,147,178
49,-109.15,28.37,220,104
50,-126.32,55.19,26,16101
51,-109.5,30.3,160,101
52,-126.16,54.94,113,16101
53,-110.07,29.9,209,101
54,-107.35,25.67,179,104
55,-126,54.85,132,16101
56,-126.2,55.27,209,16101
57,-109.73,30.38,140,101
58,-126.24,55.29,177,16101
59,-107.72,26.99,214,104
60,-107.75,27,183,104
61,-126.9,54.81,187,16101
62,-107.68,27.57,183,104
63,-126.23,55,42,16101
64,-126.88,56.11,111,16101
65,-109.72,30.38,14,101
66,-110.03,32.09,211,101
67,-109.63,30.34,184,101
68,-109.63,30.34,174,101
69,-110.32,30.95,20,101
70,-110.66,29.93,188,101
71,-119.34,49.39,123,154
72,-109.6,32.93,26,101
73,-111.12,31.87,102,101
74,-109.62,28.53,112,104
75,-106.1,23.27,31,104
76,-109.5,30.3,153,101
77,-108.07,32.79,117,101
78,-109.34,33.09,9,101
79,-108.07,32.81,22,101
80,-108.37,32.63,215,101
81,-109.7,30.27,133,101
82,-141.32,63.52,147,16105
83,-111.02,31.97,194,101
84,-110.07,29.9,104,101
85,-107.35,25.67,42,104
86,-110.76,31.83,187,101
87,-110.76,31.83,98,101
88,-122.6,51.13,143,16101
89,-109.66,28.39,43,104
90,-109.75,30.48,43,101
91,-118.62,49.01,123,16107
92,-109.8,28.41,113,104
93,-126.9,54.81,98,16101
94,-142.51,63.37,30,16105
95,-110.48,32.75,43,101
96,-111.07,31.98,136,101
97,-109.03,27,194,104
98,-108.23,26.72,24,104
99,-111.03,31.88,164,101
100,-108.08,32.85,162,101
101,-110.32,30.95,13,101
102,-110.45,31.12,122,101
103,-110.18,30.85,136,101
104,-110.28,31,146,101
105,-110.95,33.4,42,101
106,-111.22,33.04,104,101
107,-110.72,31.49,162,101
108,-111,33.38,215,101
109,-106.1,23.6,107,104
110,-110.74,33.42,99,101
111,-109.02,27.17,123,104
112,-110.97,33.16,137,101
113,-109.46,30.41,32,101
114,-110.94,33.33,98,101
115,-110.9,33.34,211,101
116,-121.42,50.92,26,16102
117,-110.9,33.34,164,101
118,-104.4,29.81,162,101
119,-110.76,31.83,186,101
120,-110.76,31.83,127,101
121,-110.42,31.06,22,101
122,-111.43,33.04,170,101
123,-111.42,33.12,204,101
124,-111.8,32.96,184,101
125,-112.85,32.36,109,101
126,-124.49,51.22,132,16101
