index,lon,lat,age,plate_id
0,-69.37,-31.3,148,202
1,-69.75,-30.5,137,202
2,-66.65,-27.27,150,202
3,-66.61,-27.33,165,202
4,-66.55,-27.4,130,202
5,-66.57,-27.28,3,202
6,-67.9,-26.3,71,202
7,-70.58,-38.25,78,283
8,-69.17,-30,151,202
9,-70.05,-31.95,68,202
10,-66.6,-24.13,102,202
11,-70.45,-31.76,116,202
12,-66.22,-27.38,105,202
13,-66.76,-25.14,53,202
14,-70.63,-39.18,24,283
15,-67.75,-29,144,202
16,-65.87,-24.2,97,202
17,-69.08,-32.42,75,202
18,-69.1,-32.48,120,202
19,-70.47,-37.43,135,2901
20,-69.97,-32.57,126,2901
21,-69.43,-32.25,117,202
22,-67.78,-24.57,145,202
23,-67.73,-24.58,123,202
24,-69.44,-32.14,99,202
25,-67.48,-16.92,107,201
26,-66.6,-18.44,94,201
27,-65.75,-19.63,53,201
28,-66.45,-20.95,95,201
29,-66.03,-20.91,160,201
30,-66,-18.7,122,201
31,-66.79,-18.14,53,201
32,-67.13,-17.95,69,201
33,-66.19,-20.63,87,201
34,-66.36,-20.48,124,201
35,-71.42,-30.25,92,202
36,-69.61,-24.4,86,202
37,-69.92,-22.53,106,202
38,-69.85,-27.41,122,202
39,-69.17,-23.16,136,202
40,-69.23,-27.87,105,202
41,-69.26,-20.04,47,201
42,-69.08,-24.13,101,202
43,-68.9,-22.28,163,201
44,-68.71,-20.96,47,201
45,-68.74,-21.95,127,201
46,-68.89,-20.92,129,201
47,-70.3,-33.15,79,2901
48,-69.72,-18.29,111,201
49,-68.83,-21.92,167,201
50,-68.73,-21.12,46,201
51,-69.55,-26.25,155,202
52,-69.08,-22.99,88,202
53,-70.46,-34.09,66,2901
54,-69.06,-22.97,133,202
55,-68.82,-23.41,26,202
56,-69.87,-26.77,165,202
57,-69.08,-24.2,61,202
58,-69.07,-24.27,93,202
59,-69.88,-28.63,119,202
60,-69.28,-27.27,116,202
61,-69.08,-20.18,159,201
62,-68.75,-22.67,165,201
63,-69.03,-27.23,159,202
64,-69.51,-23.45,95,202
65,-70.27,-33.13,129,2901
66,-70.5,-31.71,72,202
67,-68.91,-22.38,169,201
68,-69.24,-22.56,69,201
69,-69.02,-27.17,139,202
70,-69.28,-19.81,101,201
71,-68.97,-22.47,96,201
72,-69.12,-23.3,124,202
73,-69.42,-26.49,120,202
74,-70.25,-27.48,115,202
75,-69.83,-21.92,73,201
76,-68.8,-21,89,201
77,-68.97,-19.87,79,201
78,-69.27,-27.38,123,202
79,-70.3,-28.5,161,202
80,-70.27,-33.14,96,2901
81,-69.23,-25.22,114,202
82,-69.34,-22.88,162,202
83,-69.3,-22.84,68,202
84,-68.95,-22.42,89,201
85,-72.15,-46.03,69,283
86,-68.64,-20.99,81,201
87,-70.23,-32.88,107,2901
88,-69.09,-24.24,27,202
89,-77.32,8.49,96,229
90,-75.03,3.52,99,201
91,-75.3,4.18,133,201
92,-76.67,1.24,117,201
93,-76.75,7.05,103,201
94,-76.5,6.7,161,201
95,-76.88,2.1,128,201
96,-79.15,-1.67,60,201
97,-79.12,-1.38,140,201
98,-79.42,-2.93,108,201
99,-78.88,-4.02,155,201
100,-78.95,-4.25,116,201
101,-79.33,-3.58,164,201
102,-79.68,-3.05,75,201
103,-78.58,0.33,89,201
104,-80,-4.33,72,201
105,-78.9,-4.65,49,201
106,-78.5,-3.6,146,201
107,-79.58,-4.2,130,201
108,-78.42,-3.65,80,201
109,-79.13,-1.57,126,201
110,-79.25,-4.25,165,201
111,-78.6,-3.78,139,201
112,-77.9,-8.56,128,201
113,-75.92,-13.23,27,201
114,-73.58,-15.82,47,201
115,-78.18,-8.17,114,201
116,-75.15,-14.18,148,201
117,-71.35,-14.96,124,201
118,-79.28,-6.08,27,201
119,-69.9,-17.68,47,201
120,-78.61,-6.76,155,201
121,-76.25,-10.63,27,201
122,-71.55,-16.55,106,201
123,-71.59,-16.54,115,201
124,-72.33,-14.03,67,201
125,-71.36,-16.77,87,201
126,-75.42,-14.23,108,201
127,-71.77,-14.46,156,201
128,-71.26,-14.95,143,201
129,-72.35,-14.18,83,201
130,-70.71,-17.05,80,201
131,-70.7,-17.04,149,201
132,-78.32,-7.02,84,201
133,-75.72,-13.77,107,201
134,-79.12,-6.36,56,201
135,-78.58,-7.12,135,201
136,-72.99,-14.46,120,201
137,-73.13,-14.16,164,201
138,-76.14,-12.98,49,201
139,-77.77,-8.22,104,201
140,-78.32,-7.3,91,201
141,-78.36,-6.91,137,201
142,-69.66,-15,156,201
143,-78,-8.79,102,201
144,-75.35,-13.93,91,201
145,-76.08,-11.48,99,201
146,-71.31,-14.98,90,201
147,-70.62,-17.11,81,201
148,-79.31,-4.94,145,201
149,-78.67,-6.73,161,201
150,-75.09,-13.69,30,201
151,-71.31,-14.91,151,201
152,-70.61,-17.25,160,201
153,-76.13,-11.6,18,201
