1, -27.37, -66.28, 68
2, -31.30, -69.37, 84
3, -30.50, -69.75, 133
4, -27.27, -66.65, 28
5, -27.33, -66.61, 79
6, -27.40, -66.55, 169
7, -27.28, -66.57, 117
8, -26.30, -67.90, 53
9, -38.25, -70.58, 153
10, -30.00, -69.17, 1
11, -31.95, -70.05, 18
12, -24.13, -66.60, 70
13, -31.76, -70.45, 72
14, -27.38, -66.22, 73
15, -25.14, -66.76, 138
16, -39.18, -70.63, 121
17, -29.00, -67.75, 28
18, -24.20, -65.87, 30
19, -32.42, -69.08, 90
20, -32.48, -69.10, 152
21, -37.43, -70.47, 74
22, -32.57, -69.97, 124
23, -32.25, -69.43, 104
24, -24.57, -67.78, 49
25, -24.58, -67.73, 111
26, -32.14, -69.44, 53
27, -16.92, -67.48, 69
28, -18.44, -66.60, 91
29, -19.63, -65.75, 133
30, -20.95, -66.45, 24
31, -20.91, -66.03, 122
32, -18.70, -66.00, 69
33, -18.14, -66.79, 147
34, -17.95, -67.13, 49
35, -20.63, -66.19, 98
36, -20.48, -66.36, 122
37, -30.25, -71.42, 165
38, -24.40, -69.61, 86
39, -22.53, -69.92, 75
40, -27.41, -69.85, 146
41, -23.16, -69.17, 83
42, -27.87, -69.23, 151
43, -20.04, -69.26, 74
44, -24.13, -69.08, 144
45, -22.28, -68.90, 104
46, -20.96, -68.71, 136
47, -21.95, -68.74, 87
48, -20.92, -68.89, 128
49, -33.15, -70.30, 93
50, -18.29, -69.72, 87
51, -21.92, -68.83, 120
52, -21.12, -68.73, 113
53, -26.25, -69.55, 74
54, -22.99, -69.08, 30
55, -34.09, -70.46, 168
56, -22.97, -69.06, 121
57, -23.41, -68.82, 65
58, -26.77, -69.87, 127
59, -24.20, -69.08, 90
60, -24.27, -69.07, 70
61, -28.63, -69.88, 121
62, -27.27, -69.28, 66
63, -20.18, -69.08, 25
64, -22.67, -68.75, 89
65, -27.23, -69.03, 105
66, -23.45, -69.51, 117
67, -33.13, -70.27, 169
68, -31.71, -70.50, 102
69, -22.38, -68.91, 120
70, -22.56, -69.24, 79
71, -27.17, -69.02, 86
72, -19.81, -69.28, 65
73, -22.47, -68.97, 89
74, -23.30, -69.12, 137
75, -26.49, -69.42, 129
76, -27.48, -70.25, 93
77, -21.92, -69.83, 88
78, -21.00, -68.80, 165
79, -19.87, -68.97, 80
80, -27.38, -69.27, 162
81, -28.50, -70.30, 99
82, -33.14, -70.27, 98
83, -25.22, -69.23, 69
84, -22.88, -69.34, 134
85, -22.84, -69.30, 79
86, -22.42, -68.95, 139
87, -46.03, -72.15, 81
88, -20.99, -68.64, 93
89, -32.88, -70.23, 47
90, -24.24, -69.09, 140
91, 8.49, -77.32, 101
92, 3.52, -75.03, 81
93, 4.18, -75.30, 61
94, 1.24, -76.67, 167
95, 7.05, -76.75, 92
96, 6.70, -76.50, 47
97, 2.10, -76.88, 160
98, -1.67, -79.15, 86
99, -1.38, -79.12, 167
100, -2.93, -79.42, 114
101, -4.02, -78.88, 80
102, -4.25, -78.95, 83
103, -3.58, -79.33, 129
104, -3.05, -79.68, 128
105, 0.33, -78.58, 148
106, -4.33, -80.00, 74
107, -4.65, -78.90, 114
108, -3.60, -78.50, 160
109, -4.20, -79.58, 161
110, -3.65, -78.42, 156
111, -1.57, -79.13, 114
112, -4.25, -79.25, 114
113, -3.78, -78.60, 104
114, -8.56, -77.90, 73
115, -13.23, -75.92, 3
116, -15.82, -73.58, 66
117, -8.17, -78.18, 97
118, -14.18, -75.15, 82
119, -14.96, -71.35, 82
120, -6.08, -79.28, 139
121, -17.68, -69.90, 97
122, -6.76, -78.61, 144
123, -10.63, -76.25, 25
124, -16.55, -71.55, 130
125, -16.54, -71.59, 3
126, -14.03, -72.33, 117
127, -16.77, -71.36, 149
128, -14.23, -75.42, 143
129, -14.46, -71.77, 165
130, -14.95, -71.26, 125
131, -14.18, -72.35, 69
132, -17.05, -70.71, 99
133, -17.04, -70.70, 121
134, -7.02, -78.32, 86
135, -13.77, -75.72, 66
136, -6.36, -79.12, 69
137, -7.12, -78.58, 152
138, -14.46, -72.99, 153
139, -14.16, -73.13, 140
140, -12.98, -76.14, 49
141, -8.22, -77.77, 105
142, -7.30, -78.32, 76
143, -6.91, -78.36, 28
144, -15.00, -69.66, 153
145, -8.79, -78.00, 143
146, -13.93, -75.35, 74
147, -11.48, -76.08, 150
148, -14.98, -71.31, 103
149, -17.11, -70.62, 101
150, -4.94, -79.31, 77
151, -6.73, -78.67, 82
152, -13.69, -75.09, 74
153, -14.91, -71.31, 30
154, -17.25, -70.61, 127
155, -11.60, -76.13, 73
