1, -27.37, -66.28, 46
2, -31.30, -69.37, 104
3, -30.50, -69.75, 75
4, -27.27, -66.65, 108
5, -27.33, -66.61, 95
6, -27.40, -66.55, 26
7, -27.28, -66.57, 124
8, -26.30, -67.90, 66
9, -38.25, -70.58, 70
10, -30.00, -69.17, 108
11, -31.95, -70.05, 124
12, -24.13, -66.60, 69
13, -31.76, -70.45, 136
14, -27.38, -66.22, 88
15, -25.14, -66.76, 49
16, -39.18, -70.63, 138
17, -29.00, -67.75, 122
18, -24.20, -65.87, 143
19, -32.42, -69.08, 138
20, -32.48, -69.10, 121
21, -37.43, -70.47, 151
22, -32.57, -69.97, 69
23, -32.25, -69.43, 153
24, -24.57, -67.78, 49
25, -24.58, -67.73, 2
26, -32.14, -69.44, 95
27, -16.92, -67.48, 106
28, -18.44, -66.60, 117
29, -19.63, -65.75, 103
30, -20.95, -66.45, 159
31, -20.91, -66.03, 24
32, -18.70, -66.00, 68
33, -18.14, -66.79, 89
34, -17.95, -67.13, 108
35, -20.63, -66.19, 75
36, -20.48, -66.36, 78
37, -30.25, -71.42, 126
38, -24.40, -69.61, 102
39, -22.53, -69.92, 116
40, -27.41, -69.85, 160
41, -23.16, -69.17, 67
42, -27.87, -69.23, 3
43, -20.04, -69.26, 159
44, -24.13, -69.08, 144
45, -22.28, -68.90, 27
46, -20.96, -68.71, 163
47, -21.95, -68.74, 151
48, -20.92, -68.89, 99
49, -33.15, -70.30, 65
50, -18.29, -69.72, 149
51, -21.92, -68.83, 97
52, -21.12, -68.73, 91
53, -26.25, -69.55, 121
54, -22.99, -69.08, 129
55, -34.09, -70.46, 121
56, -22.97, -69.06, 92
57, -23.41, -68.82, 127
58, -26.77, -69.87, 28
59, -24.20, -69.08, 121
60, -24.27, -69.07, 1
61, -28.63, -69.88, 60
62, -27.27, -69.28, 164
63, -20.18, -69.08, 139
64, -22.67, -68.75, 2
65, -27.23, -69.03, 75
66, -23.45, -69.51, 160
67, -33.13, -70.27, 125
68, -31.71, -70.50, 104
69, -22.38, -68.91, 114
70, -22.56, -69.24, 101
71, -27.17, -69.02, 158
72, -19.81, -69.28, 155
73, -22.47, -68.97, 164
74, -23.30, -69.12, 71
75, -26.49, -69.42, 90
76, -27.48, -70.25, 94
77, -21.92, -69.83, 125
78, -21.00, -68.80, 125
79, -19.87, -68.97, 157
80, -27.38, -69.27, 75
81, -28.50, -70.30, 87
82, -33.14, -70.27, 77
83, -25.22, -69.23, 145
84, -22.88, -69.34, 3
85, -22.84, -69.30, 146
86, -22.42, -68.95, 2
87, -46.03, -72.15, 102
88, -20.99, -68.64, 159
89, -32.88, -70.23, 18
90, -24.24, -69.09, 162
91, 8.49, -77.32, 97
92, 3.52, -75.03, 97
93, 4.18, -75.30, 144
94, 1.24, -76.67, 90
95, 7.05, -76.75, 74
96, 6.70, -76.50, 160
97, 2.10, -76.88, 84
98, -1.67, -79.15, 18
99, -1.38, -79.12, 79
100, -2.93, -79.42, 1
101, -4.02, -78.88, 169
102, -4.25, -78.95, 49
103, -3.58, -79.33, 145
104, -3.05, -79.68, 76
105, 0.33, -78.58, 73
106, -4.33, -80.00, 129
107, -4.65, -78.90, 28
108, -3.60, -78.50, 116
109, -4.20, -79.58, 89
110, -3.65, -78.42, 74
111, -1.57, -79.13, 130
112, -4.25, -79.25, 26
113, -3.78, -78.60, 168
114, -8.56, -77.90, 67
115, -13.23, -75.92, 120
116, -15.82, -73.58, 84
117, -8.17, -78.18, 71
118, -14.18, -75.15, 90
119, -14.96, -71.35, 146
120, -6.08, -79.28, 60
121, -17.68, -69.90, 150
122, -6.76, -78.61, 89
123, -10.63, -76.25, 127
124, -16.55, -71.55, 107
125, -16.54, -71.59, 84
126, -14.03, -72.33, 118
127, -16.77, -71.36, 124
128, -14.23, -75.42, 87
129, -14.46, -71.77, 167
130, -14.95, -71.26, 136
131, -14.18, -72.35, 76
132, -17.05, -70.71, 151
133, -17.04, -70.70, 168
134, -7.02, -78.32, 135
135, -13.77, -75.72, 28
136, -6.36, -79.12, 70
137, -7.12, -78.58, 147
138, -14.46, -72.99, 111
139, -14.16, -73.13, 91
140, -12.98, -76.14, 79
141, -8.22, -77.77, 108
142, -7.30, -78.32, 137
143, -6.91, -78.36, 60
144, -15.00, -69.66, 149
145, -8.79, -78.00, 107
146, -13.93, -75.35, 46
147, -11.48, -76.08, 78
148, -14.98, -71.31, 56
149, -17.11, -70.62, 113
150, -4.94, -79.31, 86
151, -6.73, -78.67, 145
152, -13.69, -75.09, 164
153, -14.91, -71.31, 82
154, -17.25, -70.61, 169
155, -11.60, -76.13, 156
